file_id,transcripcion,emocion_target,valencia,activacion,target_stress,path_video,path_audio,duration,session,escenario,split
MSP-IMPROV-S01H-M05-T-MF01,How can I not?,H,4.333333,3.0,0,./data/RAW/MSP-Improv/Video/session5/S01H/T/MSP-IMPROV-S01H-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S01H/T/MSP-IMPROV-S01H-M05-T-MF01.wav,1.5181833333333334,session5,T,train
MSP-IMPROV-S07S-M05-T-MF01,I am going shopping.,S,1.928571,3.785714,1,./data/RAW/MSP-Improv/Video/session5/S07S/T/MSP-IMPROV-S07S-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S07S/T/MSP-IMPROV-S07S-M05-T-MF01.wav,2.318983333333333,session5,T,train
MSP-IMPROV-S02S-F05-T-FM01,I'm quite sure that we will find some way or another.,S,1.958333,3.333333,0,./data/RAW/MSP-Improv/Video/session5/S02S/T/MSP-IMPROV-S02S-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S02S/T/MSP-IMPROV-S02S-F05-T-FM01.wav,5.021683333333334,session5,T,train
MSP-IMPROV-S03N-M03-T-MF01,Ella Jorgensen made the pudding.,N,2.961538,3.846154,0,./data/RAW/MSP-Improv/Video/session3/S03N/T/MSP-IMPROV-S03N-M03-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session3/S03N/T/MSP-IMPROV-S03N-M03-T-MF01.wav,2.318983333333333,session3,T,train
MSP-IMPROV-S01N-F06-T-FM01,How can I not?,N,2.807692,3.615385,0,./data/RAW/MSP-Improv/Video/session6/S01N/T/MSP-IMPROV-S01N-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S01N/T/MSP-IMPROV-S01N-F06-T-FM01.wav,1.1845166666666669,session6,T,dev
MSP-IMPROV-S02A-M02-T-MF01,I'm quite sure that we'll find some way or another.,A,3.285714,3.47619,0,./data/RAW/MSP-Improv/Video/session2/S02A/T/MSP-IMPROV-S02A-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S02A/T/MSP-IMPROV-S02A-M02-T-MF01.wav,4.05405,session2,T,train
MSP-IMPROV-S02A-F03-T-FM01,I'm quite sure that we will find some way or another.,A,2.181818,3.030303,0,./data/RAW/MSP-Improv/Video/session3/S02A/T/MSP-IMPROV-S02A-F03-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session3/S02A/T/MSP-IMPROV-S02A-F03-T-FM01.wav,4.85485,session3,T,train
MSP-IMPROV-S10N-M06-T-MF01,I don't know how she could miss this opportunity.,N,3.611111,3.555556,0,./data/RAW/MSP-Improv/Video/session6/S10N/T/MSP-IMPROV-S10N-M06-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session6/S10N/T/MSP-IMPROV-S10N-M06-T-MF01.wav,3.15315,session6,T,dev
MSP-IMPROV-S15H-F06-T-FM01,Only I joined her in the ceremony.,H,4.407407,3.444444,0,./data/RAW/MSP-Improv/Video/session6/S15H/T/MSP-IMPROV-S15H-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S15H/T/MSP-IMPROV-S15H-F06-T-FM01.wav,2.85285,session6,T,dev
MSP-IMPROV-S09A-F02-T-FM01,That's it. The meeting is finished.,A,2.038462,3.346154,0,./data/RAW/MSP-Improv/Video/session2/S09A/T/MSP-IMPROV-S09A-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S09A/T/MSP-IMPROV-S09A-F02-T-FM01.wav,3.7037,session2,T,train
MSP-IMPROV-S09A-M01-T-MF01,That's it. The meeting is finished.,A,1.580645,2.935484,0,./data/RAW/MSP-Improv/Video/session1/S09A/T/MSP-IMPROV-S09A-M01-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session1/S09A/T/MSP-IMPROV-S09A-M01-T-MF01.wav,3.75375,session1,T,train
MSP-IMPROV-S10N-F06-T-FM01,I don't know how she could miss this opportunity.,N,2.575758,3.666667,1,./data/RAW/MSP-Improv/Video/session6/S10N/T/MSP-IMPROV-S10N-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S10N/T/MSP-IMPROV-S10N-F06-T-FM01.wav,3.3867166666666666,session6,T,dev
MSP-IMPROV-S09N-M05-T-MF01,That's it. The meeting is finished.,N,2.833333,3.375,0,./data/RAW/MSP-Improv/Video/session5/S09N/T/MSP-IMPROV-S09N-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S09N/T/MSP-IMPROV-S09N-M05-T-MF01.wav,2.15215,session5,T,train
MSP-IMPROV-S09H-F04-T-FM01,"That's it, the meeting is finished.",H,4.259259,3.222222,0,./data/RAW/MSP-Improv/Video/session4/S09H/T/MSP-IMPROV-S09H-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S09H/T/MSP-IMPROV-S09H-F04-T-FM01.wav,1.6182833333333333,session4,T,dev
MSP-IMPROV-S03S-F05-T-FM01,"Oh, well, it's Oregon Jorgensen made the pudding.",S,2.185185,3.481481,1,./data/RAW/MSP-Improv/Video/session5/S03S/T/MSP-IMPROV-S03S-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S03S/T/MSP-IMPROV-S03S-F05-T-FM01.wav,3.9873166666666666,session5,T,train
MSP-IMPROV-S09S-F02-T-FM01,That's it. The meeting is finished. .,S,1.769231,3.576923,1,./data/RAW/MSP-Improv/Video/session2/S09S/T/MSP-IMPROV-S09S-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S09S/T/MSP-IMPROV-S09S-F02-T-FM01.wav,3.6036,session2,T,train
MSP-IMPROV-S08A-M02-T-MF01,A preliminary study shows rats to be more inquisitive than once thought.,A,3.071429,3.214286,0,./data/RAW/MSP-Improv/Video/session2/S08A/T/MSP-IMPROV-S08A-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S08A/T/MSP-IMPROV-S08A-M02-T-MF01.wav,4.988316666666667,session2,T,train
MSP-IMPROV-S10S-F04-T-FM01,I don't know how she could miss this opportunity.,S,2.181818,3.727273,1,./data/RAW/MSP-Improv/Video/session4/S10S/T/MSP-IMPROV-S10S-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S10S/T/MSP-IMPROV-S10S-F04-T-FM01.wav,3.319983333333333,session4,T,dev
MSP-IMPROV-S05H-F02-T-FM01,They're just going to go ahead regardless.,H,3.103448,3.517241,0,./data/RAW/MSP-Improv/Video/session2/S05H/T/MSP-IMPROV-S05H-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S05H/T/MSP-IMPROV-S05H-F02-T-FM01.wav,2.0353666666666665,session2,T,train
MSP-IMPROV-S04A-M02-T-MF01,The floor was completely covered.,A,2.088235,2.264706,0,./data/RAW/MSP-Improv/Video/session2/S04A/T/MSP-IMPROV-S04A-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S04A/T/MSP-IMPROV-S04A-M02-T-MF01.wav,2.118783333333333,session2,T,train
MSP-IMPROV-S12S-M02-T-MF01,Your dog is insane. .,S,2.333333,3.703704,1,./data/RAW/MSP-Improv/Video/session2/S12S/T/MSP-IMPROV-S12S-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S12S/T/MSP-IMPROV-S12S-M02-T-MF01.wav,2.419083333333333,session2,T,train
MSP-IMPROV-S15H-F05-T-FM01,Only I joined her in the ceremony.,H,3.933333,2.533333,0,./data/RAW/MSP-Improv/Video/session5/S15H/T/MSP-IMPROV-S15H-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S15H/T/MSP-IMPROV-S15H-F05-T-FM01.wav,4.120783333333334,session5,T,train
MSP-IMPROV-S15A-M02-T-MF01,Only I joined during the ceremony .,A,2.151515,3.212121,0,./data/RAW/MSP-Improv/Video/session2/S15A/T/MSP-IMPROV-S15A-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S15A/T/MSP-IMPROV-S15A-M02-T-MF01.wav,2.585916666666667,session2,T,train
MSP-IMPROV-S06N-M05-T-MF01,It has all been scheduled on this Wednesday.,N,2.777778,3.777778,0,./data/RAW/MSP-Improv/Video/session5/S06N/T/MSP-IMPROV-S06N-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S06N/T/MSP-IMPROV-S06N-M05-T-MF01.wav,2.65265,session5,T,train
MSP-IMPROV-S12N-M02-T-MF01,My dog is insane.,N,2.689655,3.862069,1,./data/RAW/MSP-Improv/Video/session2/S12N/T/MSP-IMPROV-S12N-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S12N/T/MSP-IMPROV-S12N-M02-T-MF01.wav,2.585916666666667,session2,T,train
MSP-IMPROV-S04H-F01-T-FM01,The floor is completely covered!,H,4.233333,2.566667,0,./data/RAW/MSP-Improv/Video/session1/S04H/T/MSP-IMPROV-S04H-F01-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session1/S04H/T/MSP-IMPROV-S04H-F01-T-FM01.wav,1.484816666666667,session1,T,train
MSP-IMPROV-S05N-M01-T-MF01,They're just going to go ahead regardless.,N,2.535714,3.607143,1,./data/RAW/MSP-Improv/Video/session1/S05N/T/MSP-IMPROV-S05N-M01-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session1/S05N/T/MSP-IMPROV-S05N-M01-T-MF01.wav,2.886216666666667,session1,T,train
MSP-IMPROV-S02S-M04-T-MF01,I'm quite sure that we will find some way or another.,S,2.774194,3.419355,0,./data/RAW/MSP-Improv/Video/session4/S02S/T/MSP-IMPROV-S02S-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S02S/T/MSP-IMPROV-S02S-M04-T-MF01.wav,3.486816666666667,session4,T,dev
MSP-IMPROV-S06S-M04-T-MF01,It has all been scheduled since Wednesday.,S,2.428571,3.392857,0,./data/RAW/MSP-Improv/Video/session4/S06S/T/MSP-IMPROV-S06S-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S06S/T/MSP-IMPROV-S06S-M04-T-MF01.wav,3.4200833333333334,session4,T,dev
MSP-IMPROV-S10H-M01-T-MF01,I don't know how she can miss this opportunity.,H,2.65625,3.8125,1,./data/RAW/MSP-Improv/Video/session1/S10H/T/MSP-IMPROV-S10H-M01-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session1/S10H/T/MSP-IMPROV-S10H-M01-T-MF01.wav,3.25325,session1,T,train
MSP-IMPROV-S11S-M05-T-MF01,It is raining outside.,S,2.75,3.892857,0,./data/RAW/MSP-Improv/Video/session5/S11S/T/MSP-IMPROV-S11S-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S11S/T/MSP-IMPROV-S11S-M05-T-MF01.wav,1.55155,session5,T,train
MSP-IMPROV-S06S-M02-T-MF01,It has all been scheduled since Wednesday.,S,2.692308,4.038462,1,./data/RAW/MSP-Improv/Video/session2/S06S/T/MSP-IMPROV-S06S-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S06S/T/MSP-IMPROV-S06S-M02-T-MF01.wav,3.15315,session2,T,train
MSP-IMPROV-S12S-F02-T-FM01,Her dog is insane.,S,1.9,3.6,1,./data/RAW/MSP-Improv/Video/session2/S12S/T/MSP-IMPROV-S12S-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S12S/T/MSP-IMPROV-S12S-F02-T-FM01.wav,3.1031,session2,T,train
MSP-IMPROV-S08H-F06-T-FM01,A preliminary study shows rats to be more inquisitive than once thought.,H,3.72973,2.972973,0,./data/RAW/MSP-Improv/Video/session6/S08H/T/MSP-IMPROV-S08H-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S08H/T/MSP-IMPROV-S08H-F06-T-FM01.wav,3.9205833333333335,session6,T,dev
MSP-IMPROV-S10S-F05-T-FM01,I don't know how she can miss this opportunity.,S,2.076923,3.769231,1,./data/RAW/MSP-Improv/Video/session5/S10S/T/MSP-IMPROV-S10S-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S10S/T/MSP-IMPROV-S10S-F05-T-FM01.wav,5.989316666666666,session5,T,train
MSP-IMPROV-S11H-F02-T-FM01,It is raining outside.,H,4.115385,3.269231,0,./data/RAW/MSP-Improv/Video/session2/S11H/T/MSP-IMPROV-S11H-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S11H/T/MSP-IMPROV-S11H-F02-T-FM01.wav,2.769433333333333,session2,T,train
MSP-IMPROV-S04S-M05-T-MF01,The floor was completely covered.,S,2.0,3.074074,0,./data/RAW/MSP-Improv/Video/session5/S04S/T/MSP-IMPROV-S04S-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S04S/T/MSP-IMPROV-S04S-M05-T-MF01.wav,2.585916666666667,session5,T,train
MSP-IMPROV-S10A-F02-T-FM01,I don't know how she could miss this opportunity.,A,2.0,3.12,0,./data/RAW/MSP-Improv/Video/session2/S10A/T/MSP-IMPROV-S10A-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S10A/T/MSP-IMPROV-S10A-F02-T-FM01.wav,4.1041,session2,T,train
MSP-IMPROV-S11H-F06-T-FM01,It is raining outside.,H,4.142857,2.857143,0,./data/RAW/MSP-Improv/Video/session6/S11H/T/MSP-IMPROV-S11H-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S11H/T/MSP-IMPROV-S11H-F06-T-FM01.wav,4.087416666666667,session6,T,dev
MSP-IMPROV-S08S-M06-T-MF01,A preliminary study shows rats to be more inquisitive than once thought.,S,2.8125,3.09375,0,./data/RAW/MSP-Improv/Video/session6/S08S/T/MSP-IMPROV-S08S-M06-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session6/S08S/T/MSP-IMPROV-S08S-M06-T-MF01.wav,5.488816666666667,session6,T,dev
MSP-IMPROV-S09A-M03-T-MF01,"That's it, the meeting is finished.",A,2.185185,3.111111,0,./data/RAW/MSP-Improv/Video/session3/S09A/T/MSP-IMPROV-S09A-M03-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session3/S09A/T/MSP-IMPROV-S09A-M03-T-MF01.wav,2.719383333333333,session3,T,train
MSP-IMPROV-S08N-F05-T-FM01,A preliminary study shows rats to be more inquisitive than once thought.,N,3.807692,3.461538,0,./data/RAW/MSP-Improv/Video/session5/S08N/T/MSP-IMPROV-S08N-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S08N/T/MSP-IMPROV-S08N-F05-T-FM01.wav,6.5565500000000005,session5,T,train
MSP-IMPROV-S09H-M04-T-MF01,That's it. The meeting is finished.,H,3.277778,3.555556,0,./data/RAW/MSP-Improv/Video/session4/S09H/T/MSP-IMPROV-S09H-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S09H/T/MSP-IMPROV-S09H-M04-T-MF01.wav,3.15315,session4,T,dev
MSP-IMPROV-S07N-F05-T-FM01,I'm going shopping.,N,2.529412,3.911765,1,./data/RAW/MSP-Improv/Video/session5/S07N/T/MSP-IMPROV-S07N-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S07N/T/MSP-IMPROV-S07N-F05-T-FM01.wav,3.15315,session5,T,train
MSP-IMPROV-S12A-F02-T-FM01,Your dog is insane.,A,1.774194,3.258065,0,./data/RAW/MSP-Improv/Video/session2/S12A/T/MSP-IMPROV-S12A-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S12A/T/MSP-IMPROV-S12A-F02-T-FM01.wav,2.869533333333333,session2,T,train
MSP-IMPROV-S06N-F05-T-FM01,That is all been scheduled since Wednesday.,N,2.875,3.833333,0,./data/RAW/MSP-Improv/Video/session5/S06N/T/MSP-IMPROV-S06N-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S06N/T/MSP-IMPROV-S06N-F05-T-FM01.wav,3.486816666666667,session5,T,train
MSP-IMPROV-S12S-M04-T-MF01,Your dog is insane.,S,2.173913,3.304348,0,./data/RAW/MSP-Improv/Video/session4/S12S/T/MSP-IMPROV-S12S-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S12S/T/MSP-IMPROV-S12S-M04-T-MF01.wav,2.25225,session4,T,dev
MSP-IMPROV-S13A-M02-T-MF01,She told me what you did .,A,1.482759,2.37931,0,./data/RAW/MSP-Improv/Video/session2/S13A/T/MSP-IMPROV-S13A-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S13A/T/MSP-IMPROV-S13A-M02-T-MF01.wav,2.318983333333333,session2,T,train
MSP-IMPROV-S13A-F06-T-FM01,She told me what you did.,A,1.653846,2.884615,0,./data/RAW/MSP-Improv/Video/session6/S13A/T/MSP-IMPROV-S13A-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S13A/T/MSP-IMPROV-S13A-F06-T-FM01.wav,3.6870166666666666,session6,T,dev
MSP-IMPROV-S07H-M02-T-MF01,I am going shopping.,H,3.740741,3.259259,0,./data/RAW/MSP-Improv/Video/session2/S07H/T/MSP-IMPROV-S07H-M02-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session2/S07H/T/MSP-IMPROV-S07H-M02-T-MF01.wav,2.3023,session2,T,train
MSP-IMPROV-S07S-M06-T-MF01,I am going shopping.,S,3.148148,3.814815,0,./data/RAW/MSP-Improv/Video/session6/S07S/T/MSP-IMPROV-S07S-M06-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session6/S07S/T/MSP-IMPROV-S07S-M06-T-MF01.wav,2.85285,session6,T,dev
MSP-IMPROV-S03A-M03-T-MF01,Ella Jorgenson made the pudding.,A,3.166667,3.583333,0,./data/RAW/MSP-Improv/Video/session3/S03A/T/MSP-IMPROV-S03A-M03-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session3/S03A/T/MSP-IMPROV-S03A-M03-T-MF01.wav,2.7527500000000003,session3,T,train
MSP-IMPROV-S13N-M05-T-MF01,She told me what you did.,N,2.606061,3.69697,1,./data/RAW/MSP-Improv/Video/session5/S13N/T/MSP-IMPROV-S13N-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S13N/T/MSP-IMPROV-S13N-M05-T-MF01.wav,1.15115,session5,T,train
MSP-IMPROV-S06H-F02-T-FM01,It is all been scheduled since Wednesday.,H,3.714286,3.52381,0,./data/RAW/MSP-Improv/Video/session2/S06H/T/MSP-IMPROV-S06H-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S06H/T/MSP-IMPROV-S06H-F02-T-FM01.wav,2.9696333333333333,session2,T,train
MSP-IMPROV-S08N-M03-T-MF01,A preliminary study shows rats to be more inquisitive than one thought.,N,2.969697,3.909091,0,./data/RAW/MSP-Improv/Video/session3/S08N/T/MSP-IMPROV-S08N-M03-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session3/S08N/T/MSP-IMPROV-S08N-M03-T-MF01.wav,4.971633333333333,session3,T,train
MSP-IMPROV-S05N-F04-T-FM01,If they're just going to go ahead regardless.,N,2.65625,3.8125,1,./data/RAW/MSP-Improv/Video/session4/S05N/T/MSP-IMPROV-S05N-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S05N/T/MSP-IMPROV-S05N-F04-T-FM01.wav,2.3857166666666667,session4,T,dev
MSP-IMPROV-S09N-F05-T-FM01,That's it. The meeting is finished.,N,3.076923,4.038462,0,./data/RAW/MSP-Improv/Video/session5/S09N/T/MSP-IMPROV-S09N-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S09N/T/MSP-IMPROV-S09N-F05-T-FM01.wav,3.4200833333333334,session5,T,train
MSP-IMPROV-S06A-F01-T-FM01,It has all been scheduled since Wednesday-,A,2.032258,2.741935,0,./data/RAW/MSP-Improv/Video/session1/S06A/T/MSP-IMPROV-S06A-F01-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session1/S06A/T/MSP-IMPROV-S06A-F01-T-FM01.wav,2.25225,session1,T,train
MSP-IMPROV-S09H-F03-T-FM01,"That's it, the meeting is finished.",H,4.357143,2.892857,0,./data/RAW/MSP-Improv/Video/session3/S09H/T/MSP-IMPROV-S09H-F03-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session3/S09H/T/MSP-IMPROV-S09H-F03-T-FM01.wav,3.0864166666666666,session3,T,train
MSP-IMPROV-S06N-M03-T-MF01,It has all been scheduled since Wednesday.,N,2.96,3.64,0,./data/RAW/MSP-Improv/Video/session3/S06N/T/MSP-IMPROV-S06N-M03-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session3/S06N/T/MSP-IMPROV-S06N-M03-T-MF01.wav,2.769433333333333,session3,T,train
MSP-IMPROV-S04S-F06-T-FM01,The floor was completely covered.,S,1.677419,3.322581,0,./data/RAW/MSP-Improv/Video/session6/S04S/T/MSP-IMPROV-S04S-F06-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session6/S04S/T/MSP-IMPROV-S04S-F06-T-FM01.wav,3.1197833333333334,session6,T,dev
MSP-IMPROV-S01N-F04-T-FM01,How can I not?,N,3.307692,3.346154,0,./data/RAW/MSP-Improv/Video/session4/S01N/T/MSP-IMPROV-S01N-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S01N/T/MSP-IMPROV-S01N-F04-T-FM01.wav,1.2178833333333334,session4,T,dev
MSP-IMPROV-S14N-M06-T-MF01,Your grandmother is on the phone.,N,3.151515,3.848485,0,./data/RAW/MSP-Improv/Video/session6/S14N/T/MSP-IMPROV-S14N-M06-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session6/S14N/T/MSP-IMPROV-S14N-M06-T-MF01.wav,1.85185,session6,T,dev
MSP-IMPROV-S03S-F03-T-FM01,Ella Jorgensen made the pudding.,S,2.0,3.555556,1,./data/RAW/MSP-Improv/Video/session3/S03S/T/MSP-IMPROV-S03S-F03-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session3/S03S/T/MSP-IMPROV-S03S-F03-T-FM01.wav,3.6202833333333335,session3,T,train
MSP-IMPROV-S08S-F03-T-FM01,A preliminary study shows rest to be more inquisitive than once thought.,S,2.423077,3.192308,0,./data/RAW/MSP-Improv/Video/session3/S08S/T/MSP-IMPROV-S08S-F03-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session3/S08S/T/MSP-IMPROV-S08S-F03-T-FM01.wav,5.021683333333334,session3,T,train
MSP-IMPROV-S12H-F05-T-FM01,Your dad is in pain.,H,3.806452,1.903226,0,./data/RAW/MSP-Improv/Video/session5/S12H/T/MSP-IMPROV-S12H-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S12H/T/MSP-IMPROV-S12H-F05-T-FM01.wav,3.15315,session5,T,train
MSP-IMPROV-S09N-F02-T-FM01,That's it. The meeting is finished.,N,2.586207,3.862069,1,./data/RAW/MSP-Improv/Video/session2/S09N/T/MSP-IMPROV-S09N-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S09N/T/MSP-IMPROV-S09N-F02-T-FM01.wav,3.2032000000000003,session2,T,train
MSP-IMPROV-S12H-F02-T-FM01,Your dog is insane.,H,3.884615,2.846154,0,./data/RAW/MSP-Improv/Video/session2/S12H/T/MSP-IMPROV-S12H-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S12H/T/MSP-IMPROV-S12H-F02-T-FM01.wav,3.2365666666666666,session2,T,train
MSP-IMPROV-S13A-F05-T-FM01,She told me what you did.,A,1.433333,2.266667,0,./data/RAW/MSP-Improv/Video/session5/S13A/T/MSP-IMPROV-S13A-F05-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session5/S13A/T/MSP-IMPROV-S13A-F05-T-FM01.wav,2.05205,session5,T,train
MSP-IMPROV-S01S-M01-T-MF01,How can I not-,S,2.205882,3.470588,1,./data/RAW/MSP-Improv/Video/session1/S01S/T/MSP-IMPROV-S01S-M01-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session1/S01S/T/MSP-IMPROV-S01S-M01-T-MF01.wav,1.3179833333333333,session1,T,train
MSP-IMPROV-S08N-M01-T-MF01,A preliminary study shows rats to be more inquisitive than once thought.,N,2.962963,3.740741,0,./data/RAW/MSP-Improv/Video/session1/S08N/T/MSP-IMPROV-S08N-M01-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session1/S08N/T/MSP-IMPROV-S08N-M01-T-MF01.wav,3.2866166666666667,session1,T,train
MSP-IMPROV-S03S-M03-T-MF02,Alice Dawkins from maple pudding.,S,2.730769,4.038462,0,./data/RAW/MSP-Improv/Video/session3/S03S/T/MSP-IMPROV-S03S-M03-T-MF02.avi,./data/RAW/MSP-Improv/Audio/session3/S03S/T/MSP-IMPROV-S03S-M03-T-MF02.wav,3.4200833333333334,session3,T,train
MSP-IMPROV-S13N-F02-T-FM01,She told me what you did.,N,2.567568,3.675676,1,./data/RAW/MSP-Improv/Video/session2/S13N/T/MSP-IMPROV-S13N-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S13N/T/MSP-IMPROV-S13N-F02-T-FM01.wav,1.6016,session2,T,train
MSP-IMPROV-S15N-M04-T-MF01,Only I joined her in the ceremony.,N,3.444444,3.333333,0,./data/RAW/MSP-Improv/Video/session4/S15N/T/MSP-IMPROV-S15N-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S15N/T/MSP-IMPROV-S15N-M04-T-MF01.wav,2.65265,session4,T,dev
MSP-IMPROV-S01N-M06-T-MF01,How can I not .,N,2.909091,3.727273,0,./data/RAW/MSP-Improv/Video/session6/S01N/T/MSP-IMPROV-S01N-M06-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session6/S01N/T/MSP-IMPROV-S01N-M06-T-MF01.wav,2.1855166666666666,session6,T,dev
MSP-IMPROV-S01S-M04-T-MF01,How can I not?,S,2.193548,3.290323,0,./data/RAW/MSP-Improv/Video/session4/S01S/T/MSP-IMPROV-S01S-M04-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session4/S01S/T/MSP-IMPROV-S01S-M04-T-MF01.wav,1.7183833333333334,session4,T,dev
MSP-IMPROV-S06A-M06-T-MF01,It has all been scheduled since Wednesday.,A,2.041667,2.375,0,./data/RAW/MSP-Improv/Video/session6/S06A/T/MSP-IMPROV-S06A-M06-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session6/S06A/T/MSP-IMPROV-S06A-M06-T-MF01.wav,4.988316666666667,session6,T,dev
MSP-IMPROV-S01A-M05-T-MF01,How can I not?,A,3.575758,3.151515,0,./data/RAW/MSP-Improv/Video/session5/S01A/T/MSP-IMPROV-S01A-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S01A/T/MSP-IMPROV-S01A-M05-T-MF01.wav,1.85185,session5,T,train
MSP-IMPROV-S01N-F02-T-FM01,How can I not?,N,2.702703,3.783784,0,./data/RAW/MSP-Improv/Video/session2/S01N/T/MSP-IMPROV-S01N-F02-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session2/S01N/T/MSP-IMPROV-S01N-F02-T-FM01.wav,1.55155,session2,T,train
MSP-IMPROV-S14N-M05-T-MF01,Your grandmother's on the phone.,N,3.225806,3.774194,0,./data/RAW/MSP-Improv/Video/session5/S14N/T/MSP-IMPROV-S14N-M05-T-MF01.avi,./data/RAW/MSP-Improv/Audio/session5/S14N/T/MSP-IMPROV-S14N-M05-T-MF01.wav,1.85185,session5,T,train
MSP-IMPROV-S14H-F04-T-FM01,Your grandmother is on the phone.,H,4.5,3.0,0,./data/RAW/MSP-Improv/Video/session4/S14H/T/MSP-IMPROV-S14H-F04-T-FM01.avi,./data/RAW/MSP-Improv/Audio/session4/S14H/T/MSP-IMPROV-S14H-F04-T-FM01.wav,1.8018,session4,T,dev
